theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,x,y,z,rx,ry,rz
-0.4442655183888742,0.5881913722196259,-0.5529209349599604,-1.368072627780374,-0.4442649850085738,-0.4442656596744943,-1.0395708952842106,0.1852708721166439,0.8114341271075918,1.7183264348811762,1.476879635535017,-1.2560216427716746
-0.31733248188019525,0.7151244087283049,-0.4259878984512824,-1.2411395912716952,-0.3173319484998949,-0.31733262316581534,-1.1521043253893488,0.07832185689158654,0.6121232844928308,1.6443443130997994,1.0258895716325438,-0.9491094084838569
-0.1903994453715181,0.842057445236982,-0.29905486194260433,-1.114206554763018,-0.19039891199121772,-0.1903995866571382,-1.2119665190323656,-0.06061519072084174,0.3966164369837663,1.596792796422441,0.604091296448022,-0.5885544838956784
-0.06346640886283916,0.9689904817456609,-0.1721218254339263,-0.9872735182543391,-0.06346587548253924,-0.06346655014845881,-1.2098855968528361,-0.21455394572574787,0.1729602613467561,1.5736237915328026,0.19938908912531977,-0.1993015855611753
0.06346662764583977,1.0959235182543399,-0.04518878892524647,-0.8603404817456601,0.0634671610261397,0.06346648636022012,-1.1420288533643292,-0.3641269621634491,-0.04952443372136281,1.5737823659439696,-0.1996986519377939,0.19896783974787785
0.1903996641545187,1.2228565547630188,0.08174424758343335,-0.7334074452369812,0.19040019753481907,0.1903995228688986,-1.0113114330860393,-0.48942754505768515,-0.2603023242236263,1.5972800170029198,-0.6044077302010804,0.5881430541850594
0.31733270066319674,1.3497895912716968,0.2086772840921114,-0.6064744087283032,0.3173332340434971,0.31733255937757665,-0.82808354240287,-0.5725434928627431,-0.4482391771782385,1.6451960548039712,-1.026216573441201,0.9485277639109667
0.4442657371718748,1.4767226277803749,0.33561032060078944,-0.4795413722196251,0.44426627055217516,0.4442655958862547,-0.6096227416340207,-0.6004435421938026,-0.6027349581540755,1.7196070453730639,-1.4772116222213345,1.2551430405284922
0.5711987736805537,1.6036556642890538,0.4625433571094675,-0.3526083357109462,0.5711993070608541,0.5711986323949336,-0.3781277559823577,-0.5675282814703264,-0.7151611313680858,1.8232298072763609,-1.9698697116102857,1.4721512411854258
0.6981318101892318,1.7305887007977319,0.5894763936181455,-0.22567529920226814,0.6981323435695321,0.6981316689036117,-0.15738981030418253,-0.47703522165257023,-0.7802663958182222,-1.5161861112323352,1.9473228743307316,-1.1949847583466504
0.8250648466979116,1.8575217373064117,0.7164094301268253,-0.09874226269358832,0.825065380078212,0.8250647054122915,0.031176751764925542,-0.3406860583124606,-0.7971814076615543,-1.2033283206681646,1.7659092844661821,-0.7800712796255725
0.9519978832065901,1.9844547738150897,0.8433424666355034,0.02819077381508972,0.95199841658689,0.9519977419209695,0.17214150672291761,-0.17644427810248245,-0.7697210326825276,-0.950145684682436,1.5458286507819616,-0.33691452965413987
1.0789309197152672,2.111387810323767,0.9702755031441797,0.15512381032376688,1.0789314530955672,1.0789307784296467,0.25831301544220586,-0.004850927476456213,-0.7058380351873109,-0.7347420308037522,1.293123989579967,0.11248381714181029
1.205863956223947,2.2383208468324467,1.0972085396528612,0.2820568468324467,1.205864489604247,1.2058638149383265,0.29102457476921273,0.15509975451486085,-0.6162865999736533,-0.5409059459104251,1.0084099044825783,0.5500566794957942
1.332796992732625,2.3652538833411247,1.2241415761615393,0.40898988334112474,1.332797526112925,1.3327968514470045,0.27844613738141905,0.2893943838813481,-0.5127551867961292,-0.3560807636748563,0.6899756364374421,0.9580479819501655
1.459730029241304,2.4921869198498037,1.3510746126702173,0.5359229198498037,1.459730562621604,1.4597298879556835,0.23255143304306264,0.3908012624814605,-0.4058726690301473,-0.17018533170642322,0.3362772498540246,1.3167496758220978
1.586663065749982,2.6191199563584817,1.4780076491788954,0.6628559563584817,1.586663599130282,1.5866629244643615,0.1657858989826744,0.4586402070183302,-0.3035394426035202,0.02467441812715288,-0.05115233367276683,1.6033141531262904
1.7135961022586619,2.7460529928671615,1.6049406856875752,0.7897889928671615,1.7135966356389618,1.7135959609730413,0.0885186143604427,0.49681429060564536,-0.20997009591006613,0.23351752763474828,-0.4638292983502177,1.7922607238938926
1.840529138767339,2.8729860293758387,1.7318737221962515,0.9167220293758387,1.840529672147639,1.8405289974817185,0.008000260200352605,0.5109778471476216,-0.12566891083343906,0.45683146553728177,-0.881844362537016,1.8590895239381662
1.967462175276017,2.9999190658845167,1.8588067587049295,1.0436550658845167,1.967462708656317,1.9674620339903965,-0.07107615651404282,0.5059670624864682,-0.048332693209424286,0.6885461941877034,-1.2710092193920814,1.788359824922916
2.094395211784697,3.1268521023931966,1.985739795213611,1.1705881023931966,2.094395745164997,2.0943950704990772,-0.14496385907426654,0.48444334882726925,0.02555715624325583,0.9153650433346441,-1.585925878629832,1.584991626411785
2.221328248293375,-3.0294001682777116,2.112672831722289,1.2975211389018746,2.221328781673675,2.2213281070077553,-0.209169477446598,0.44716013400061494,0.09887111686402422,1.1196786686705802,-1.782148390032975,1.282096588907864
2.3482612848020548,-2.902467131769032,2.239605868230967,1.4244541754105544,2.3482618181823547,2.348261143516435,-0.2576643544446822,0.39456767799313336,0.17219422014941152,1.286105228842299,-1.8331592203092733,0.936035988539414
2.475194321310731,-2.7755340952603555,2.3665389047396452,1.5513872119192307,2.475194854691031,2.4751941800251114,-0.28358518318227804,0.32889030336220265,0.24286955001265562,1.4076941376830536,-1.7402827252907578,0.6076524651528269
2.602127357819411,-2.6486010587516757,2.4934719412483233,1.6783202484279105,2.6021278911997108,2.602127216533791,-0.28134171713663925,0.25557910177411186,0.3050184508414631,1.4872848609479083,-1.5280284517749438,0.3417512557128025
2.729060394328089,-2.5216680222429977,2.6204049777570013,1.8052532849365885,2.729060927708389,2.7290602530424692,-0.24937505408785793,0.1832629614562633,0.350595038251182,1.534005981746946,-1.2304096795405295,0.15768208133502282
2.855993430836767,-2.3947349857343196,2.7473380142656794,1.9321863214452666,2.855993964217067,2.8559932895511473,-0.19240206164545376,0.12191971445379009,0.37127158094465307,1.5585097201048108,-0.8789414699266747,0.05217130583397487
2.9829264673454468,-2.26780194922564,2.874271050774361,2.0591193579539464,2.9829270007257467,2.982926326059827,-0.12201971485954274,0.07974432039442929,0.3607312290823299,1.5697233211531658,-0.4973506679236356,0.0073555004767309196
3.109859503854125,-2.140868912716962,3.001204087283039,2.1860523944626244,3.1098600372344247,3.109859362568505,-0.05504116094130186,0.05981008323233751,0.316820354281093,1.5734953337010065,-0.10179267388531427,-0.002022577067031355
-3.0463927668167834,-2.0139358762082837,3.128137123791717,2.3129854309713025,-3.0463922334364835,-3.046392908102403,-0.009729779277729486,0.057850965688506825,0.24301701703803036,1.5723229600191753,0.29626439541211713,-0.004147976467648166
-2.9194597303081053,-1.8870028396996057,-3.028115146879191,2.4399184674799805,-2.9194591969278054,-2.919459871593725,-0.0009041514837361125,0.06222563138137781,0.1488067183759516,1.5653803451605333,0.6863199728764684,-0.027674472399066046
-2.7925266937994273,-1.7600698031909277,-2.901182110370513,2.5668515039886586,-2.7925261604191274,-2.792526835085047,-0.03540427886500682,0.05642967945084282,0.0487920827765432,1.548501867546162,1.0550192189847927,-0.09969333838165347
